objectid,name
2923,"ROBERT FIANCE BEAUTY SCHOOLS-WEST NEW YORK"
2924,"SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING"
2925,"NEW BRUNSWICK THEOLOGICAL SEMINARY"
2926,"SALEM COMMUNITY COLLEGE"
2927,"CAPRI INSTITUTE OF HAIR DESIGN-KENILWORTH"
2928,"EMPIRE BEAUTY SCHOOL-UNION"
2929,"NEW MEXICO JUNIOR COLLEGE"
293,"ERIE COMMUNITY COLLEGE"
2930,"NEW MEXICO STATE UNIVERSITY-ALAMOGORDO"
2931,"OLYMPIAN ACADEMY OF COSMETOLOGY"
2932,"SOUTHWESTERN COLLEGE"
2933,"ACADEMY OF HAIR DESIGN-LAS VEGAS"
2934,"COLLEGE OF MOUNT SAINT VINCENT"
2935,"SUNY BROOME COMMUNITY COLLEGE"
2936,"SUNY BUFFALO STATE"
2937,"HERKIMER COUNTY BOCES-PRACTICAL NURSING PROGRAM"
2938,"JEFFERSON LEWIS BOCES-PRACTICAL NURSING PROGRAM"
2939,"CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ"
294,"SUNY MORRISVILLE"
2940,"CUNY CITY COLLEGE"
2941,"NEW YORK COLLEGE OF PODIATRIC MEDICINE"
2942,"MESIVTHA TIFERETH JERUSALEM OF AMERICA"
2943,"CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE"
2944,"BORICUA COLLEGE"
2945,"ST LAWRENCE UNIVERSITY"
2946,"ST. JOSEPH'S COLLEGE-LONG ISLAND"
2947,"ETI TECHNICAL COLLEGE"
2948,"BACONE COLLEGE"
2949,"PHAGANS BEAUTY COLLEGE"
295,"TEXAS SOUTHMOST COLLEGE"
2950,"SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY"
2951,"PENNSYLVANIA INSTITUTE OF TECHNOLOGY"
2952,"AMERICAN COLLEGE OF FINANCIAL SERVICES"
2953,"VENUS BEAUTY ACADEMY"
2954,"WILSON COLLEGE"
2955,"WAYNESBURG UNIVERSITY"
2956,"LANSDALE SCHOOL OF COSMETOLOGY INC"
2957,"MISSIO THEOLOGICAL SEMINARY"
2958,"GRATZ COLLEGE"
2959,"RECONSTRUCTIONIST RABBINICAL COLLEGE"
296,"PARKER UNIVERSITY"
2960,"THE BEAUTY INSTITUTE"
2961,"LINCOLN TECHNICAL INSTITUTE-PHILADELPHIA"
2962,"ACADEMY OF HAIR TECHNOLOGY"
2963,"FREED-HARDEMAN UNIVERSITY"
2964,"QUEEN CITY COLLEGE"
2965,"MR WAYNE'S SCHOOL OF UNISEX HAIR DESIGN"
2966,"SOUTHERN COLLEGE OF OPTOMETRY"
2967,"COLLEGE OF HEALTH CARE PROFESSIONS (THE)"
2968,"REMINGTON COLLEGE-FORT WORTH CAMPUS"
2969,"SOUTHSIDE COLLEGE OF HEALTH SCIENCES"
297,"SOUTHERN METHODIST UNIVERSITY"
2970,"COLUMBIA COLLEGE"
2971,"BLUEFIELD COLLEGE"
2972,"NORTHWEST UNIVERSITY"
2973,"INTERNATIONAL BEAUTY SCHOOL 4"
2974,"HUNTINGTON SCHOOL OF BEAUTY CULTURE"
2975,"HUNTINGTON JUNIOR COLLEGE"
2976,"B M SPURR SCHOOL OF PRACTICAL NURSING"
2977,"MORGANTOWN BEAUTY COLLEGE INC"
2978,"EAST CENTRAL COLLEGE"
2979,"MOORE CAREER COLLEGE"
298,"UNIVERSAL TECHNICAL INSTITUTE OF TEXAS INC."
2980,"MIDDLESEX COMMUNITY COLLEGE"
2981,"SOUTHERN CONNECTICUT STATE UNIVERSITY"
2982,"HONOLULU COMMUNITY COLLEGE"
2983,"HAWAII INSTITUTE OF HAIR DESIGN"
2984,"KAPIOLANI COMMUNITY COLLEGE"
2985,"CHAMINADE UNIVERSITY OF HONOLULU"
2986,"HENDERSON COMMUNITY COLLEGE"
2987,"BELLARMINE UNIVERSITY"
2988,"SULLIVAN UNIVERSITY"
2989,"LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER-NEW ORLEANS"
299,"THE BEAUTY INSTITUTE-AMBLER"
2990,"MASSACHUSETTS MARITIME ACADEMY"
2991,"MERRIMACK COLLEGE"
2992,"GORDON-CONWELL THEOLOGICAL SEMINARY"
2993,"GORDON COLLEGE"
2994,"SPRINGFIELD TECHNICAL COMMUNITY COLLEGE"
2995,"HAMPSHIRE COLLEGE"
2996,"MOUNT HOLYOKE COLLEGE"
2997,"REGIS COLLEGE"
2998,"LASELL UNIVERSITY"
2999,"EMERSON COLLEGE"
3,"UNIVERSIDAD ANA G. MENDEZ-CUPEY CAMPUS"
30,"UNITED TALMUDICAL SEMINARY"
300,"BUCKNELL UNIVERSITY"
3000,"EMMANUEL COLLEGE"
3001,"LANSING COMMUNITY COLLEGE"
3002,"GRACE CHRISTIAN UNIVERSITY"
3003,"HOPE COLLEGE"
3004,"DUNWOODY COLLEGE OF TECHNOLOGY"
3005,"AUGSBURG UNIVERSITY"
3006,"BAPTIST BIBLE COLLEGE"
3007,"SAINT PAUL SCHOOL OF THEOLOGY"
3008,"ROCKY MOUNTAIN COLLEGE"
3009,"HIGH POINT UNIVERSITY"
301,"BITTERROOT SCHOOL OF COSMETOLOGY"
3010,"WINGATE UNIVERSITY"
3011,"MONTCLAIR STATE UNIVERSITY"
3012,"CALDWELL UNIVERSITY"
3013,"SAINT ELIZABETH UNIVERSITY"
3014,"DREW UNIVERSITY"
3015,"MONROE COMMUNITY COLLEGE"
3016,"SUNY BROCKPORT"
3017,"ORANGE COUNTY COMMUNITY COLLEGE"
3018,"HARTWICK COLLEGE"
3019,"YESHIVA SHAAREI TORAH OF ROCKLAND"
302,"NATIONAL CAREER INSTITUTE"
3020,"ST. THOMAS AQUINAS COLLEGE"
3021,"FIVE TOWNS COLLEGE"
3022,"LAKE-SUMTER STATE COLLEGE"
3023,"STATE COLLEGE OF FLORIDA-MANATEE-SARASOTA"
3024,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-WORLDWIDE"
3025,"LOUISIANA STATE UNIVERSITY-SHREVEPORT"
3026,"ANNA MARIA COLLEGE"
3027,"MONTGOMERY COLLEGE"
3028,"MADONNA UNIVERSITY"
3029,"WILLIAM JEWELL COLLEGE"
303,"NEW YORK MEDICAL CAREER TRAINING CENTER"
3030,"LINDENWOOD UNIVERSITY"
3031,"ST CHARLES COMMUNITY COLLEGE"
3032,"RIDER UNIVERSITY"
3033,"THE COLLEGE OF NEW JERSEY"
3034,"COLLEGE OF HAIR DESIGN-EAST CAMPUS"
3035,"POLYTECHNIC UNIVERSITY OF PUERTO RICO-MIAMI"
3036,"POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO"
3037,"OKLAHOMA TECHNICAL COLLEGE"
3038,"AVEDA INSTITUTE-LOS ANGELES"
3039,"VOGUE COLLEGE OF COSMETOLOGY"
304,"ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE-SYRACUSE"
3040,"YESHIVA OHR NAFTOLI"
3041,"UNIVERSITY OF CONNECTICUT-HARTFORD CAMPUS"
3042,"TRI-COMMUNITY ADULT EDUCATION"
3043,"THE CULINARY SCHOOL OF FORT WORTH"
3044,"TOTALLY COSMO SCHOOL OF MODERN COSMETOLOGY"
3045,"HCI COLLEGE"
3046,"GADSDEN TECHNICAL INSTITUTE"
3047,"WESTCLIFF UNIVERSITY"
3048,"ALLIED HEALTH CAREERS INSTITUTE"
3049,"SACRAMENTO ULTRASOUND INSTITUTE"
305,"FOUR COUNTY CAREER CENTER"
3050,"REGAN CAREER INSTITUTE"
3051,"BALDY VIEW REGIONAL OCCUPATIONAL PROGRAM"
3052,"MOBILE TECHNICAL TRAINING"
3053,"AMERICAN BARBER AND BEAUTY ACADEMY"
3054,"YESHIVA BAIS AHARON"
3055,"MY BEAUTY & BARBER COLLEGE"
3056,"ELYON COLLEGE"
3057,"HARMONY HEALTH CARE INSTITUTE"
3058,"HOGAN INSTITUTE OF COSMETOLOGY AND ESTHETICS"
3059,"J'S BARBER COLLEGE"
306,"PENNSYLVANIA STATE UNIVERSITY-DICKINSON LAW"
3060,"THE ESTHETIC INSTITUTE"
3061,"EDUMED PARTNERS"
3062,"MASSAGE INSTITUTE OF MEMPHIS"
3063,"METRO DETROIT BARBER COLLEGE"
3064,"ALLGOOD BEAUTY INSTITUTE"
3065,"RAY J'S COLLEGE OF HAIR"
3066,"CAREER QUEST LEARNING CENTER-MT. PLEASANT"
3067,"MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN"
3068,"CINCINNATI SCHOOL OF BARBERING & HAIR DESIGN"
3069,"PURDUE UNIVERSITY NORTHWEST"
307,"DOUGLAS EDUCATION CENTER"
3070,"ROSS COLLEGE-CANTON"
3071,"ROSS COLLEGE-GRAND RAPIDS NORTH"
3072,"PLATT COLLEGE-ANAHEIM"
3073,"FORTIS COLLEGE-CUTLER BAY"
3074,"UNITECH TRAINING ACADEMY-BATON ROUGE"
3075,"EMPIRE BEAUTY SCHOOL-TAMPA"
3076,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-JANESVILLE"
3077,"JOHNNY MATTHEW'S HAIRDRESSING TRAINING SCHOOL"
3078,"UNIVERSITY OF WISCONSIN-PARKSIDE FLEX"
3079,"APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY"
308,"ELIZABETHTOWN COLLEGE"
3080,"EASTERN IOWA COMMUNITY COLLEGE DISTRICT"
3081,"FOUR RIVERS CAREER CENTER"
3082,"OTTAWA UNIVERSITY-SURPRISE"
3083,"DEVRY UNIVERSITY-CALIFORNIA"
3084,"DELTA DESIGNS COSMETOLOGY SCHOOL"
3085,"NORTHERN TECHNICAL COLLEGE"
3086,"ADVANTAGE CAREER INSTITUTE"
3087,"STRAND INSTITUTE OF BEAUTY & ESTHETICS"
3088,"ARKANSAS WELDING ACADEMY"
3089,"BNOS ZION OF BOBOV SEMINARY"
309,"SOUTHSIDE VIRGINIA COMMUNITY COLLEGE"
3090,"CALIFORNIA INSTITUTE OF MEDICAL SCIENCE"
3091,"UNION BIBLE COLLEGE"
3092,"PETS PLAYGROUND GROOMING SCHOOL"
3093,"SAN BERNARDINO BEAUTY COLLEGE"
3094,"INSTITUTE OF MEDICAL ULTRASOUND"
3095,"YESHIVA CHEMDAS HATORAH"
3096,"WOMEN'S INSTITUTE OF TORAH SEMINARY AND COLLEGE"
3097,"YESHIVA GEDOLAH KEREN HATORAH"
3098,"NEO-ESTHETIQUE EUROPEAN INSTITUTE"
3099,"BROWN BEAUTY BARBER SCHOOL"
31,"AI MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN"
310,"STONY BROOK UNIVERSITY"
3100,"GOSHEN SCHOOL OF COSMETOLOGY"
3101,"UR BEAUTY & BARBER ACADEMY"
3102,"URBAN BARBER COLLEGE"
3103,"YESHIVAS EMEK HATORAH"
3104,"SUNCOAST TECHNICAL EDUCATION CENTER"
3105,"AVENUE ACADEMY, A COSMETOLOGY INSTITUTE"
3106,"RED LAKE NATION COLLEGE"
3107,"PRINCESS INSTITUTE OF BEAUTY"
3108,"VICTORY CAREER COLLEGE"
3109,"SOUTHEASTERN ESTHETICS INSTITUTE"
311,"STATE UNIVERSITY OF NEW YORK AT NEW PALTZ"
3110,"INSTALLER INSTITUTE"
3111,"CARIS COLLEGE"
3112,"CONTRA COSTA MEDICAL CAREER COLLEGE"
3113,"ANOTHER LEVEL BARBERING AND COSMETOLOGY SCHOOL"
3114,"AMSLEE INSTITUTE"
3115,"CHICAGO PROFESSIONAL CENTER"
3116,DSDT
3117,"POWAY ADULT SCHOOL"
3118,"THE SALON PROFESSIONAL ACADEMY-DELRAY BEACH"
3119,"EDP UNIVERSITY OF PUERTO RICO-VILLALBA"
312,"SOUTH PIEDMONT COMMUNITY COLLEGE"
3120,"NATIONAL AMERICAN UNIVERSITY-KILLEEN"
3121,"WADE GORDON HAIRDRESSING ACADEMY"
3122,"AMERICAN MASSAGE & BODYWORK INSTITUTE"
3123,"CALIFORNIA COLLEGE OF BARBERING AND COSMETOLOGY"
3124,"TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER-EL PASO"
3125,"INNOVATE SALON ACADEMY"
3126,"SALON SUCCESS ACADEMY-WEST COVINA"
3127,"ADVANTAGE TECHNICAL COLLEGE"
3128,"UNIVERSAL TECHNICAL INSTITUTE-BLOOMFIELD"
3129,"INSTITUTE OF LUTHERAN THEOLOGY"
313,"BLUE RIDGE COMMUNITY COLLEGE"
3130,"TONI & GUY HAIRDRESSING ACADEMY-RIO RANCHO"
3131,"CAREER QUEST LEARNING CENTER-BAY CITY BRANCH"
3132,"VAUGHN BEAUTY COLLEGE"
3133,"ALBERT EINSTEIN COLLEGE OF MEDICINE"
3134,"AMERICAN COLLEGE OF THE BUILDING ARTS"
3135,"MAINE MEDIA COLLEGE"
3136,"HOUSTON SCHOOL OF CARPENTRY"
3137,"GOODFELLAS BARBER COLLEGE"
3138,"MEDICAL CAREER COLLEGE OF NORTHERN CALIFORNIA"
3139,"KENNY'S BEAUTY ACADEMY"
314,"CRAVEN COMMUNITY COLLEGE"
3140,"GLOBAL TECH COLLEGE"
3141,MCI
3142,"CENTRAL PENNSYLVANIA DIESEL INSTITUTE"
3143,"LIL LOU'S BEAUTY AND BARBER COLLEGE-HAMMOND"
3144,"HEALTH AND TECHNOLOGY TRAINING INSTITUTE"
3145,"YESHIVA OF OCEAN"
3146,"CONGREGATION TALMIDEI MESIVTA TIFERES SHMIEL ALEKSANDER"
3147,"YOUNG AMERICANS COLLEGE OF THE PERFORMING ARTS"
3148,"PRO BEAUTY ACADEMY"
3149,"SOUTH EASTERN BEAUTY ACADEMY"
315,"FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE"
3150,"YESHIVA GEDOLAH OF WOODLAKE VILLAGE"
3151,"YESHIVA GEDOLA TIFERES YAAKOV YITZCHOK"
3152,"CAREERS INSTITUTE OF AMERICA"
3153,"HOUSTON BARBER SCHOOL"
3154,"MIXED INSTITUTE OF COSMETOLOGY & BARBER"
3155,"VSKI COSMETOLOGY SCHOOL"
3156,"NEW YORK SEMINARY"
3157,"COLLEGE UNBOUND"
3158,"SANS TECHNOLOGY INSTITUTE"
3159,"IDAHO COLLEGE OF OSTEOPATHIC MEDICINE"
316,"FORSYTH TECHNICAL COMMUNITY COLLEGE"
3160,"PONCE HEALTH SCIENCES UNIVERSITY-ST LOUIS"
3161,"ARIZONA COLLEGE OF NURSING-TEMPE"
3162,"VALLEY COLLEGE-CLEVELAND"
3163,"EDP UNIVERSITY OF PUERTO RICO-MANATI"
3164,"PAUL MITCHELL THE SCHOOL-SAN JOSE"
3165,"GLASGOW CALEDONIAN NEW YORK COLLEGE"
3166,"GUIDANCE COLLEGE"
3167,"PIMA MEDICAL INSTITUTE-SAN ANTONIO"
3168,"FAITH THEOLOGICAL SEMINARY AND CHRISTIAN COLLEGE"
3169,"SOUTHWESTERN BAPTIST THEOLOGICAL SEMINARY"
317,"UNIVERSITY OF WISCONSIN-PARKSIDE"
3170,"ESTEEM ACADEMY OF BEAUTY"
3171,"TONSORIAL ARTS BARBER COLLEGE"
3172,"MICHAEL'S BARBER & HAIR STYLIST ACADEMY"
3173,"YESHIVA YESODA HATORAH VETZ CHAIM"
3174,"WEST VIRGINIA JUNIOR COLLEGE-UNITED CAREER INSTITUTE"
3175,"AVIATION INSTITUTE OF MAINTENANCE-CHARLOTTE"
3176,"PONCE HEALTH SCIENCES UNIVERSITY-EAST"
3177,"EDUCATIONAL TECHNICAL COLLEGE"
3178,"FORTIS COLLEGE-LANDOVER"
3179,"STAUTZENBERGER COLLEGE-ROCKFORD CAREER COLLEGE"
318,"CARTHAGE COLLEGE"
3180,"BFF KIDZ TRAINING"
3181,"VICTOR VALLEY COMMUNITY COLLEGE - AVIATION TECHNOLOGY"
3182,"JERSEY COLLEGE -"
3183,"NUC UNIVERSITY - IBC INSTITUTE - YAUCO"
3184,"SUNCOAST TECHNICAL EDUCATION CENTER -"
3185,"COLUMBIA COLLEGE - MINOT AFB"
3186,"COLUMBIA COLLEGE - SPRINGFIELD TMOBILE"
3187,"COLUMBIA COLLEGE - USCG BASE HONOLULU"
3188,"CALIFORNIA ARTS UNIVERSITY"
3189,"MERYMA'AT BARBER COLLEGE"
319,"HOLY FAMILY COLLEGE"
3190,"GREAT LAKES BOAT BUILDING SCHOOL"
3191,"PROFESSIONAL CULINARY ACADEMY"
3192,"HOLLYWOOD CULTURAL COLLEGE"
3193,"MARIANO MORENO CULINARY INSTITUTE"
3194,"ADRIAN H. WALLACE BARBER ACADEMY"
3195,"TOTAL BEAUTY INSTITUTE"
3196,"PEARLANDS INNOVATIVE SCHOOL OF BEAUTY"
3197,"DURANT INSTITUTE OF HAIR DESIGN"
3198,"PREMIERE AESTHETICS INSTITUTE"
3199,"CALIFORNIA INDIAN NATIONS COLLEGE"
32,"SALON INSTITUTE-TOLEDO CAMPUS"
320,"MARQUETTE UNIVERSITY"
3200,"INDIAN BIBLE COLLEGE"
3201,"FLORIDA PROFESSIONAL INSTITUTE"
3202,"THE PROFESSIONAL COSMETOLOGY ACADEMY"
3203,"HACKENSACK MERIDIAN SCHOOL OF MEDICINE"
3204,"PAUL MITCHELL THE SCHOOL-RENO-NORTH TAHOE"
3205,"PAUL MITCHELL THE SCHOOL-FORT LAUDERDALE"
3206,"PCI ACADEMY-IOWA CITY"
3207,"PAUL MITCHELL THE SCHOOL-RICHLAND-PROVO"
3208,"ARIZONA COLLEGE OF NURSING-TAMPA"
3209,"ARIZONA COLLEGE OF NURSING-TUCSON"
321,"THEOLOGICAL SEMINARY OF THE REFORMED EPISCOPAL CHURCH"
3210,"JERSEY COLLEGE"
3211,"JERSEY COLLEGE -"
3212,"WESTERN MARICOPA EDUCATION CENTER - SOUTHWEST CAMPUS"
3213,"WESTERN MARICOPA EDUCATION CENTER - NORTHEAST CAMPUS"
3214,"NATIONAL UNIVERSITY COLLEGE - PEMBROKE PINES"
3215,"NUC UNIVERSITY - FLORIDA TECHNICAL COLLEGE - LAKELAND"
3216,"NUC UNIVERSITY - FLORIDA TECHNICAL COLLEGE - KISSIMMEE"
3217,"NUC UNIVERSITY - FLORIDA TECHNICAL COLLEGE - CUTLER BAY"
3218,"NUC UNIVERSITY - IBC INSTITUTE - MAYAG?EZ"
3219,"NUC UNIVERSITY - IBC INSTITUTE - GUAYAMA"
322,"ABILENE CHRISTIAN UNIVERSITY"
3220,"NUC UNIVERSITY - IBC INSTITUTE - FAJARDO"
3221,"NUC UNIVERSITY - IBC INSTITUTE - MANAT?"
3222,"NUC UNIVERSITY - IBC INSTITUTE - LOS COLOBOS"
3223,"NUC UNIVERSITY - IBC INSTITUTE - MOCA"
3224,"NUC UNIVERSITY - IBC INSTITUTE - AGUADILLA"
3225,"NUC UNIVERSITY - IBC INSTITUTE - CAGUAS"
3226,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-NORMAL"
3227,"UNIVERSITY OF WEST LOS ANGELES - CHATSWORTH"
3228,"PAUL MITCHELL THE SCHOOL-MURFREESBORO-NASHVILLE"
3229,"AVEDA INSTITUTE DES MOINES - AVEDA INSTITUTE ROCHESTER"
323,"UNIVERSITY OF HOUSTON-VICTORIA"
3230,"ARIZONA STATE UNIVERSITY - WASHINGTON CENTER"
3231,"DORSEY SCHOOL OF BUSINESS-WOODHAVEN CAMPUS"
3232,"MOODY BIBLE INSTITUTE - SPOKANE"
3233,"PATHWAYS COLLEGE"
3234,"SAN JOAQUIN VALLEY COLLEGE-RANCHO MIRAGE"
3235,"SAN JOAQUIN VALLEY COLLEGE-SANTA MARIA"
3236,"ADVANTAGE TECHNICAL COLLEGE-AGUADILLA"
3237,"SAN JOAQUIN VALLEY COLLEGE-PORTERVILLE"
3238,"NETWORKS BARBER COLLEGE"
3239,"CALIFORNIA UNIVERSITY OF SCIENCE AND MEDICINE"
324,"SAM HOUSTON STATE UNIVERSITY"
3240,"CYRUS THE GREAT INTERNATIONAL ONLINE UNIVERSITY"
3241,"SAN JACINTO COMMUNITY COLLEGE DISTRICT - GENERATION PARK CAMPUS"
3242,"AMERICAN COLLEGE OF BARBERING - MURFREESBORO,TN"
3243,"TRIANGLE TECH-CHAMBERSBURG"
3244,"CALVIN UNIVERSITY - HANDLON CAMPUS"
3245,"PROVO COLLEGE-IDAHO FALLS CAMPUS"
3246,"PLATT COLLEGE-MILLER-MOTTE COLLEGE-CHATTANOOGA 2"
3247,"EAGLE GATE COLLEGE-BOISE CAMPUS"
3248,"COASTLINE BEAUTY COLLEGE - HEMET"
3249,"ELITE WELDING ACADEMY"
325,"ST PHILIP'S COLLEGE"
3250,"TECHSHERPAS 365"
3251,"LATIN AMERICAN BIBLE INSTITUTE"
3252,"J D ACADEMY OF SALON AND SPA"
3253,"FRENCH ACADEMY OF COSMETOLOGY"
3254,"PAUL MITCHELL THE SCHOOL-SPRINGFIELD"
3255,"MISSISSIPPI INSTITUTE OF AESTHETICS NAILS & COSMETOLOGY"
3256,"CAREER SCHOOL OF NY"
3257,"A T STILL UNIVERSITY OF HEALTH SCIENCES"
3258,"AANIIIH NAKODA COLLEGE"
3259,"GEORGE MASON UNIVERSITY"
326,"LENOIR COMMUNITY COLLEGE"
3260,"REMINGTON COLLEGE-MOBILE CAMPUS"
3261,"ABC BEAUTY ACADEMY"
3262,"FRAMINGHAM STATE UNIVERSITY"
3263,"ACADEMY COLLEGE"
3264,"ACADEMY OF COSMETOLOGY INC"
3265,"WITHLACOOCHEE TECHNICAL COLLEGE"
3266,"WILLIAM PATERSON UNIVERSITY OF NEW JERSEY"
3267,"WINSTON SALEM BARBER SCHOOL"
3268,"UNIVERSITY OF MOBILE"
3269,"WIDENER UNIVERSITY"
327,"MITCHELL COMMUNITY COLLEGE"
3270,"FLORIDA PANHANDLE TECHNICAL COLLEGE"
3271,"ST. JOHN'S COLLEGE"
3272,"COPPIN STATE UNIVERSITY"
3273,"MCDANIEL COLLEGE"
3274,"HOOD COLLEGE"
3275,"HARFORD COMMUNITY COLLEGE"
3276,"BOWIE STATE UNIVERSITY"
3277,"CONCORDIA SEMINARY"
3278,"UNIVERSITY OF MICHIGAN-DEARBORN"
3279,"HOWARD UNIVERSITY"
328,"PITT COMMUNITY COLLEGE"
3280,"UNIVERSITY OF MARYLAND, BALTIMORE"
3281,"ULSTER COUNTY COMMUNITY COLLEGE"
3282,"SUMMIT SALON ACADEMY"
3283,"STOCKTON UNIVERSITY"
3284,"TOM P HANEY TECHNICAL CENTER"
3285,"WILLIAM T MCFATTER TECHNICAL COLLEGE"
3286,"UNIVERSITY OF PUERTO RICO-ARECIBO"
3287,"UNIVERSITY OF PUERTO RICO-CAYEY"
3288,"UNIVERSITY OF PUERTO RICO-UTUADO"
3289,"UNIVERSITY OF PUERTO RICO-MEDICAL SCIENCES"
329,"GANNON UNIVERSITY"
3290,"WASHINGTON BARBER COLLEGE INC"
3291,"GARRETT COLLEGE"
3292,"HOWARD COMMUNITY COLLEGE"
3293,"STEVENSON UNIVERSITY"
3294,"EMPIRE BEAUTY SCHOOL-S MEMPHIS"
3295,"EMPIRE BEAUTY SCHOOL-CHARLOTTE"
3296,"EMPIRE BEAUTY SCHOOL-WINSTON-SALEM"
3297,"THE VOCATIONAL NURSING INSTITUTE INC"
3298,"WESTCHESTER SCHOOL FOR DENTAL ASSISTANT"
3299,"STUDIO INCAMMINATI"
33,"UNIVERSITY OF PUERTO RICO-AGUADILLA"
330,"LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE"
3300,"SALON BOUTIQUE ACADEMY"
3301,"THE RECORDING CONSERVATORY OF AUSTIN"
3302,"BET MEDRASH GADOL ATERET TORAH"
3303,"YESHIVA SHOLOM SHACHNA"
3304,"BETHLEHEM COLLEGE & SEMINARY"
3305,"EMPIRE BEAUTY SCHOOL-NORTHLAKE"
3306,"ACADEMY OF PROFESSIONAL COSMETOLOGY"
3307,"WAVE LEADERSHIP COLLEGE"
3308,"PAUL MITCHELL THE SCHOOL-TULSA"
3309,"THE TRAINING DOMAIN"
331,"EDINBORO UNIVERSITY OF PENNSYLVANIA"
3310,"PPG TECHNICAL COLLEGE"
3311,"UNIVERSITY OF LYNCHBURG"
3312,"UNITECH TRAINING ACADEMY-NEW ORLEANS"
3313,"THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER"
3314,"HUSSIAN COLLEGE-LOS ANGELES"
3315,"CHAMBERLAIN UNIVERSITY-MICHIGAN"
3316,"UNITED EDUCATION INSTITUTE - UEI COLLEGE - PHOENIX"
3317,"VIRGINIA UNIVERSITY OF LYNCHBURG"
3318,"SUMMIT SALON ACADEMY-KOKOMO"
3319,"UNITECH TRAINING ACADEMY-ALEXANDRIA"
332,"SOUTHWESTERN COMMUNITY COLLEGE"
3320,"UNITECH TRAINING ACADEMY-LAKE CHARLES"
3321,"BEVERLY HILLS DESIGN INSTITUTE"
3322,"TULSA WELDING SCHOOL-JACKSONVILLE"
3323,"TOMORROW'S IMAGE BARBER AND BEAUTY ACADEMY OF VIRGINIA"
3324,"ALEXANDER ACADEMY"
3325,"AESTHETIC SCIENCE INSTITUTE"
3326,"ADVANCED CAREER INSTITUTE"
3327,"THE FAB SCHOOL"
3328,"GEORGE WASHINGTON UNIVERSITY"
3329,"MAHARISHI INTERNATIONAL UNIVERSITY"
333,"BELMONT COLLEGE"
3330,"PRINCETON THEOLOGICAL SEMINARY"
3331,"UNIVERSIDAD ANA G. MENDEZ-ONLINE CAMPUS"
3332,"PACIFIC BIBLE COLLEGE"
3333,"UNITED EDUCATION INSTITUTE-MORROW"
3334,"UNITED EDUCATION INSTITUTE-WEST COVINA"
3335,"VIRGINIA BEACH THEOLOGICAL SEMINARY"
3336,"ASSOCIATED BARBER COLLEGE OF SAN DIEGO"
3337,"CUNY BERNARD M BARUCH COLLEGE"
3338,"UEI COLLEGE-RIVERSIDE"
3339,"UNITED EDUCATION INSTITUTE-ANAHEIM"
334,"CUYAHOGA COMMUNITY COLLEGE DISTRICT"
3340,"TEXAS A&M UNIVERSITY-SAN ANTONIO"
3341,"ZAYTUNA COLLEGE"
3342,"UNITED EDUCATION INSTITUTE-UEI COLLEGE STOCKTON"
3343,"MIAMI MEDIA SCHOOL"
3344,"UEI COLLEGE-BAKERSFIELD"
3345,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER"
3346,"UNIVERSAL HEALTHCARE CAREERS COLLEGE"
3347,"MKG BEAUTY & BUSINESS"
3348,"PAUL MITCHELL THE SCHOOL-SHERMAN OAKS"
3349,"STRAYER UNIVERSITY-ALABAMA"
335,"LAKELAND COMMUNITY COLLEGE"
3350,"SAN DIEGO CULINARY INSTITUTE"
3351,"BEYOND 21ST CENTURY BEAUTY ACADEMY"
3352,"PAUL MITCHELL THE SCHOOL-TEMECULA"
3353,"DOLCE LLC THE ACADEMY"
3354,"EMPIRE BEAUTY SCHOOL-MANHATTAN"
3355,"TEACHERS COLLEGE AT COLUMBIA UNIVERSITY"
3356,"RIVER VALLEY SCHOOL OF MASSAGE"
3357,"THE TEMPLE ANNAPOLIS-A PAUL MITCHELL PARTNER SCHOOL"
3358,"CELEBRITY BARBER SCHOOL"
3359,"UNIVERSAL TECHNICAL INSTITUTE-SOUTHERN CALIFORNIA"
336,"TRI-RIVERS CAREER CENTER"
3360,"CONCORDE CAREER COLLEGE-SOUTHAVEN"
3361,"TRICOCI UNIVERSITY OF BEAUTY CULTURE-ELGIN"
3362,"HUSSON UNIVERSITY"
3363,"FLORIDA CAREER COLLEGE-LAUDERDALE LAKES"
3364,"UNIVERSITY OF NORTH CAROLINA SYSTEM"
3365,"NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS"
